42-13-0	0.764	143	0.506	20	0.716	12	1641.44	-7.89 (L, 6-8) vs Evansville on 2024-05-25	+10.07 (W, 12-5) vs Southern Miss on 2024-03-03	-11.57 (L, 11-21) vs Illinois on 2024-04-30	0.536
27	0.622	
East Carolina
East Carolina
43-15-0	0.741	98	0.536	12	0.755	24	1625.58	-11.76 (L, 2-12) vs Wichita State on 2024-05-25	+9.64 (W, 7-4) vs North Carolina on 2024-02-24	-14.19 (L, 4-14) vs Wichita State on 2024-05-23	0.567
28	0.617	
Louisiana Tech
Louisiana Tech
44-16-0	0.733	119	0.522	44	0.659	19	1634.88	+3.91 (W, 6-5) vs Liberty on 2024-05-25	+10.07 (W, 18-11) vs Southern Miss on 2024-03-10	-15.17 (L, 4-13) vs Florida International on 2024-03-28	0.533
29	0.616	
Texas
Texas
35-22-0	0.614	36	0.591	52	0.645	32	1611.71	-6.60 (L, 7-8) vs Cincinnati on 2024-05-22	+10.71 (W, 21-11) vs Kansas State on 2024-03-29	-13.89 (L, 1-9) vs Houston on 2024-04-12	0.707
30	0.616	
Florida
Florida
28-27-0	0.509	1	0.702	133	0.540	51	1581.79	-6.46 (L, 3-6) vs Vanderbilt on 2024-05-21	+15.75 (W, 10-1) vs Kentucky on 2024-05-11	-13.66 (L, 6-10) vs Miami on 2024-03-02	0.829
31	0.614	
UC Irvine
UC Irvine
43-12-0	0.782	127	0.514	13	0.752	30	1612.07	+6.28 (W, 14-9) vs Cal State Northridge on 2024-05-25	+7.68 (W, 9-3) vs UC Santa Barbara on 2024-04-05	-15.71 (L, 4-15) vs UC San Diego on 2024-04-12	0.602
32	0.612	
UL Lafayette
UL Lafayette
40-18-0	0.690	84	0.548	33	0.679	28	1614.80	-7.50 (L, 9-10) vs James Madison on 2024-05-23	+12.35 (W, 13-1) vs Old Dominion on 2024-03-23	-12.44 (L, 1-9) vs Coastal Carolina on 2024-04-19	0.617
33	0.608	
UNC Wilmington
UNC Wilmington
38-19-0	0.667	38	0.589	38	0.672	35	1601.13	+7.97 (W, 8-5) vs College of Charleston on 2024-05-25	+9.65 (W, 13-2) vs Charlotte on 2024-03-16	-10.91 (L, 2-5) vs Hofstra on 2024-05-11	0.536
34	0.607	
UCF
UCF
35-19-0	0.648	23	0.610	55	0.642	50	1582.63	-7.35 (L, 1-10) vs Oklahoma State on 2024-05-24	+13.83 (W, 13-2) vs Oklahoma State on 2024-03-15	-10.09 (L, 5-7) vs USF on 2024-03-02	0.707
35	0.605	
Arizona
Arizona
36-21-0	0.632	70	0.559	57	0.640	31	1612.04	+5.61 (W, 4-3) vs Southern California on 2024-05-25	+9.14 (W, 9-1) vs Louisiana Tech on 2024-04-12	-11.54 (L, 1-6) vs Utah on 2024-05-10	0.636
36	0.605	
TCU
TCU
33-21-0	0.611	18	0.619	92	0.587	46	1586.78	-6.76 (L, 10-11) vs Kansas on 2024-05-24	+9.58 (W, 12-0) vs Kansas State on 2024-04-26	-11.30 (L, 2-13) vs Cincinnati on 2024-04-07	0.707
37	0.603	
Louisville
Louisville
32-24-0	0.571	74	0.556	94	0.585	29	1614.58	-5.21 (L, 7-8) vs Clemson on 2024-05-24	+12.71 (W, 9-6) vs Virginia Tech on 2024-03-15	-11.60 (L, 1-9) vs Xavier on 2024-02-21	0.808
38	0.601	
Nebraska
Nebraska
38-20-0	0.655	15	0.623	47	0.653	55	1573.65	+9.78 (W, 10-4) vs Indiana on 2024-05-25	+10.30 (W, 13-2) vs South Alabama on 2024-03-09	-11.30 (L, 2-6) vs Minnesota on 2024-05-05	0.614
39	0.598	
Auburn
Auburn
27-26-0	0.509	5	0.659	117	0.560	56	1572.55	-6.63 (L, 5-12) vs Alabama on 2024-05-18	+12.70 (W, 9-5) vs Tennessee on 2024-04-05	-15.50 (L, 6-15) vs Austin Peay on 2024-03-09	0.829
40	0.595	
Oregon
Oregon
37-18-0	0.673	194	0.469	45	0.657	22	1628.73	-8.07 (L, 2-4) vs Southern California on 2024-05-23	+11.78 (W, 5-1) vs California on 2024-03-16	-11.50 (L, 7-19) vs Stanford on 2024-04-19	0.636
41	0.594	
West Virginia
West Virginia
33-22-0	0.600	62	0.567	63	0.627	42	1593.46	-8.16 (L, 4-8) vs Kansas State on 2024-05-22	+11.22 (W, 15-10) vs Oklahoma State on 2024-03-31	-11.67 (L, 4-10) vs Cincinnati on 2024-05-04	0.707
42	0.592	
Hawaii
Hawaii
33-16-0	0.698	162	0.493	14	0.737	34	1605.49	+3.42 (W, 5-2) vs Cal State Fullerton on 2024-05-25	+17.66 (W, 9-1) vs Ole Miss on 2024-02-17	-9.47 (L, 2-3) vs CSU Bakersfield on 2024-03-17	0.602
43	0.591	
Georgia Southern
Georgia Southern
33-25-0	0.569	45	0.586	116	0.561	39	1597.70	+6.79 (W, 7-1) vs James Madison on 2024-05-25	+13.39 (W, 13-1) vs Southern Miss on 2024-03-23	-10.34 (L, 1-5) vs Mississippi State on 2024-02-23	0.617
44	0.591	
Georgia Tech
Georgia Tech
31-23-0	0.574	30	0.600	79	0.606	53	1574.43	-6.90 (L, 0-13) vs Virginia on 2024-05-22	+14.49 (W, 19-0) vs Virginia Tech on 2024-04-13	-12.69 (L, 4-11) vs Cornell on 2024-02-25	0.808
45	0.587	
California
California
36-19-0	0.655	115	0.524	74	0.611	38	1598.60	-8.10 (L, 4-7) vs Southern California on 2024-05-24	+10.84 (W, 10-8) vs Oregon State on 2024-04-19	-11.78 (L, 1-5) vs Oregon on 2024-03-16	0.636
46	0.586	
Coastal Carolina
Coastal Carolina
34-23-0	0.596	33	0.596	35	0.678	59	1571.98	-8.52 (L, 3-6) vs Appalachian State on 2024-05-23	+12.44 (W, 9-1) vs UL Lafayette on 2024-04-19	-14.54 (L, 8-16) vs Appalachian State on 2024-03-23	0.617
47	0.584	
Connecticut
Connecticut
32-22-0	0.593	45	0.586	88	0.597	48	1585.47	-7.45 (L, 9-10) vs Georgetown on 2024-05-23	+13.24 (W, 8-4) vs Auburn on 2024-03-02	-9.20 (L, 3-13) vs UC Santa Barbara on 2024-03-08	0.536
48	0.583	
Illinois
Illinois
34-19-0	0.642	83	0.549	62	0.633	49	1583.23	-8.72 (L, 2-4) vs Michigan on 2024-05-24	+11.57 (W, 21-11) vs Indiana State on 2024-04-30	-12.67 (L, 3-8) vs Minnesota on 2024-04-06	0.614
49	0.582	
Arizona State
Arizona State
32-26-0	0.552	54	0.581	101	0.581	47	1586.14	-5.17 (L, 2-3) vs Oregon State on 2024-05-23	+11.76 (W, 12-1) vs Southern California on 2024-04-26	-10.22 (L, 4-11) vs Ohio State on 2024-02-22	0.636
50	0.579	
Evansville
Evansville
35-23-0	0.603	106	0.528	57	0.640	36	1599.01	+7.89 (W, 8-6) vs Indiana State on 2024-05-25	+15.33 (W, 12-2) vs Southern Illinois on 2024-03-28	-10.43 (L, 4-8) vs Valparaiso on 2024-05-04	0.536
51	0.578	
Indiana
Indiana
32-24-1	0.570	72	0.557	77	0.607	45	1587.05	-9.78 (L, 4-10) vs Nebraska on 2024-05-25	+12.62 (W, 7-2) vs Coastal Carolina on 2024-02-17	-12.43 (L, 2-13) vs Minnesota on 2024-04-21	0.614
52	0.577	
Southern California
Southern California
31-28-0	0.525	30	0.600	147	0.522	52	1579.45	-5.61 (L, 3-4) vs Arizona on 2024-05-25	+17.28 (W, 17-4) vs Oregon State on 2024-03-29	-11.76 (L, 1-12) vs Arizona State on 2024-04-26	0.636
53	0.577	
Troy
Troy
37-22-0	0.627	72	0.557	31	0.682	60	1569.73	-9.09 (L, 6-10) vs Appalachian State on 2024-05-24	+12.26 (W, 16-5) vs UL Lafayette on 2024-05-03	-12.48 (L, 0-6) vs Texas State on 2024-05-10	0.617
54	0.577	
Notre Dame
Notre Dame
27-25-0	0.519	8	0.640	109	0.574	83	1549.73	-9.05 (L, 6-14) vs Louisville on 2024-05-17	+13.16 (W, 11-3) vs Wake Forest on 2024-04-27	-14.60 (L, 5-10) vs Florida International on 2024-02-24	0.808
55	0.575	
Northeastern
Northeastern
38-17-0	0.691	166	0.491	22	0.704	44	1588.99	-9.90 (L, 6-9) vs William & Mary on 2024-05-23	+9.20 (W, 10-7) vs UNC Wilmington on 2024-04-20	-14.55 (L, 5-13) vs North Carolina A&T on 2024-05-03	0.536
56	0.575	
Kansas
Kansas
31-23-0	0.574	45	0.586	52	0.645	62	1561.05	-5.73 (L, 6-8) vs Oklahoma on 2024-05-24	+11.99 (W, 7-4) vs Texas State on 2024-02-23	-12.12 (L, 1-10) vs Cincinnati on 2024-03-17	0.707
57	0.573	
Lamar
Lamar
44-15-0	0.746	227	0.451	17	0.731	41	1593.92	-11.09 (L, 4-14) vs McNeese on 2024-05-25	+9.60 (W, 13-8) vs Oklahoma on 2024-03-29	-11.63 (L, 3-6) vs Texas A&M-Corpus Christi on 2024-04-19	0.520
58	0.572	
Ole Miss
Ole Miss
27-29-0	0.482	6	0.654	187	0.464	76	1551.67	-3.67 (L, 1-2) vs Mississippi State on 2024-05-21	+16.24 (W, 10-2) vs Texas A&M on 2024-05-11	-17.66 (L, 1-9) vs Hawaii on 2024-02-17	0.829
59	0.571	
Portland
Portland
37-19-0	0.661	149	0.502	32	0.681	43	1593.33	-5.07 (L, 6-8) vs San Diego on 2024-05-25	+10.55 (W, 13-4) vs San Diego on 2024-04-14	-10.51 (L, 0-4) vs Loyola Marymount on 2024-04-26	0.433
60	0.567	
Wofford
Wofford
39-18-0	0.684	167	0.490	5	0.773	61	1567.24	+6.49 (W, 13-10) vs East Tennessee State on 2024-05-25	+11.77 (W, 11-1) vs East Tennessee State on 2024-05-10	-14.87 (L, 11-15) vs VMI on 2024-03-28	0.636
61	0.566	
UNC Greensboro
UNC Greensboro
33-21-0	0.611	68	0.560	42	0.660	68	1556.22	-9.10 (L, 7-10) vs East Tennessee State on 2024-05-24	+13.57 (W, 18-3) vs NC State on 2024-03-12	-13.87 (L, 5-8) vs Binghamton on 2024-02-23	0.636
62	0.566	
James Madison
James Madison
34-23-0	0.596	86	0.545	103	0.579	57	1572.18	-6.79 (L, 1-7) vs Georgia Southern on 2024-05-25	+13.09 (W, 7-3) vs Arkansas on 2024-02-18	-10.39 (L, 1-8) vs Arkansas State on 2024-05-04	0.617
63	0.566	
Virginia Tech
Virginia Tech
32-22-0	0.593	76	0.555	27	0.689	88	1547.46	-6.44 (L, 9-19) vs NC State on 2024-05-22	+13.55 (W, 11-3) vs Notre Dame on 2024-03-08	-16.35 (L, 5-10) vs Charlotte on 2024-02-18	0.808
64	0.565	
Samford
Samford
36-20-0	0.643	52	0.582	54	0.644	102	1541.35	+11.54 (W, 10-1) vs Wofford on 2024-05-25	+12.36 (W, 9-7) vs Kentucky on 2024-04-09	-13.71 (L, 2-12) vs Western Carolina on 2024-04-20	0.636
65	0.565	
Texas Tech
Texas Tech
33-26-0	0.559	52	0.582	79	0.606	74	1553.25	-5.46 (L, 0-4) vs Oklahoma State on 2024-05-24	+12.10 (W, 7-2) vs Texas on 2024-03-09	-11.47 (L, 3-17) vs New Mexico on 2024-04-23	0.707
66	0.563	
Miami
Miami
27-30-0	0.474	12	0.630	145	0.524	93	1546.46	-6.91 (L, 2-8) vs Duke on 2024-05-25	+15.66 (W, 14-1) vs North Carolina on 2024-03-15	-12.22 (L, 2-4) vs Long Island on 2024-02-24	0.808
67	0.560	
Creighton
Creighton
35-17-0	0.673	90	0.541	41	0.661	77	1551.48	-5.51 (L, 1-2) vs Seton Hall on 2024-05-18	+8.94 (W, 7-3) vs Coastal Carolina on 2024-04-23	-12.63 (L, 6-13) vs Villanova on 2024-04-20	0.536
68	0.560	
Kansas State
Kansas State
32-24-0	0.571	42	0.587	164	0.497	79	1551.08	-6.62 (L, 4-9) vs TCU on 2024-05-23	+12.32 (W, 14-6) vs Texas on 2024-03-28	-11.08 (L, 7-11) vs Cincinnati on 2024-03-09	0.707
69	0.556	
Stetson
Stetson
39-20-0	0.661	219	0.454	48	0.652	37	1598.73	+7.01 (W, 9-3) vs FGCU on 2024-05-25	+13.11 (W, 7-4) vs Florida on 2024-02-27	-9.17 (L, 6-8) vs Jacksonville on 2024-03-16	0.366
70	0.555	
Nicholls
Nicholls
34-20-0	0.655	132	0.511	24	0.698	64	1559.25	+5.93 (W, 15-1) vs McNeese on 2024-05-25	+8.97 (W, 3-0) vs Lamar on 2024-05-12	-8.09 (L, 6-10) vs McNeese on 2024-05-18	0.520
71	0.553	
Cincinnati
Cincinnati
32-25-0	0.561	93	0.539	110	0.572	67	1556.32	-8.75 (L, 5-10) vs Texas Tech on 2024-05-23	+12.91 (W, 10-6) vs Oklahoma on 2024-05-17	-9.55 (L, 2-25) vs Coastal Carolina on 2024-02-25	0.707
72	0.552	
Cal Poly
Cal Poly
35-22-0	0.614	122	0.519	61	0.634	66	1557.17	+4.27 (W, 7-6) vs Long Beach State on 2024-05-25	+12.03 (W, 8-3) vs UC Santa Barbara on 2024-03-22	-13.10 (L, 2-8) vs Cal State Fullerton on 2024-03-28	0.602
73	0.551	
St. John's
St. John's
37-16-1	0.694	147	0.504	24	0.698	85	1548.66	+7.24 (W, 4-2) vs Georgetown on 2024-05-25	+11.66 (W, 11-6) vs Houston on 2024-02-25	-12.23 (L, 4-11) vs Connecticut on 2024-04-12	0.536
74	0.548	
Campbell
Campbell
31-22-0	0.585	93	0.539	110	0.572	69	1555.86	-8.59 (L, 3-11) vs William & Mary on 2024-05-18	+12.58 (W, 18-4) vs Duke on 2024-04-23	-11.53 (L, 7-11) vs Hofstra on 2024-04-19	0.536
75	0.548	
Old Dominion
Old Dominion
31-26-0	0.544	32	0.597	114	0.565	110	1534.66	-9.00 (L, 5-15) vs James Madison on 2024-05-24	+10.85 (W, 15-4) vs Coastal Carolina on 2024-04-06	-12.50 (L, 4-18) vs Texas State on 2024-05-03	0.617
76	0.547	
Wichita State
Wichita State
32-28-0	0.533	78	0.554	70	0.619	75	1552.93	+11.76 (W, 12-2) vs East Carolina on 2024-05-25	+14.19 (W, 14-4) vs East Carolina on 2024-05-23	-12.34 (L, 3-7) vs USF on 2024-04-05	0.567
77	0.547	
Murray State
Murray State
37-20-0	0.649	138	0.509	77	0.607	73	1554.36	-6.12 (L, 4-11) vs Indiana State on 2024-05-23	+8.01 (W, 12-7) vs Arkansas State on 2024-03-05	-10.87 (L, 4-15) vs Belmont on 2024-03-28	0.536
78	0.547	
Appalachian State
Appalachian State
33-21-1	0.609	115	0.524	87	0.600	81	1550.26	-4.38 (L, 5-7) vs Southern Miss on 2024-05-25	+14.54 (W, 16-8) vs Coastal Carolina on 2024-03-23	-12.96 (L, 1-5) vs Gardner-Webb on 2024-02-17	0.617
79	0.546	
South Alabama
South Alabama
31-25-0	0.554	60	0.568	171	0.489	89	1547.39	-4.39 (L, 2-3) vs Old Dominion on 2024-05-21	+11.99 (W, 10-0) vs UL Lafayette on 2024-05-17	-10.30 (L, 2-13) vs Nebraska on 2024-03-09	0.617
80	0.545	
Tulane
Tulane
34-24-0	0.586	123	0.518	66	0.625	72	1554.94	+6.90 (W, 13-1) vs Florida Atlantic on 2024-05-25	+12.58 (W, 7-3) vs East Carolina on 2024-05-11	-10.01 (L, 2-4) vs Rice on 2024-03-24	0.567
81	0.544	
Kennesaw State
Kennesaw State
32-23-0	0.582	66	0.563	96	0.584	78	1551.27	+3.76 (W, 6-5) vs Central Arkansas on 2024-05-25	+18.24 (W, 18-1) vs Clemson on 2024-02-23	-11.47 (L, 5-15) vs Queens (NC) on 2024-04-20	0.366
82	0.543	
Cal State Northridge
Cal State Northridge
30-24-0	0.556	78	0.554	120	0.554	94	1545.31	-6.28 (L, 9-14) vs UC Irvine on 2024-05-25	+10.83 (W, 14-9) vs UC Irvine on 2024-05-24	-9.69 (L, 5-6) vs Utah Valley on 2024-02-17	0.602
83	0.543	
Utah
Utah
33-22-0	0.600	136	0.510	71	0.617	82	1550.14	+7.53 (W, 4-2) vs Oregon on 2024-05-22	+12.05 (W, 14-11) vs Oregon State on 2024-03-17	-10.02 (L, 8-11) vs Utah Tech on 2024-05-07	0.636
84	0.543	
Maryland
Maryland
34-22-0	0.607	151	0.501	152	0.516	63	1560.84	-8.35 (L, 7-19) vs Penn State on 2024-05-17	+10.37 (W, 11-2) vs Nebraska on 2024-04-20	-11.76 (L, 1-12) vs Michigan on 2024-03-30	0.614
85	0.542	
Iowa
Iowa
29-23-0	0.566	111	0.526	59	0.639	90	1547.12	-5.69 (L, 2-4) vs Illinois on 2024-05-23	+10.73 (W, 13-7) vs Ole Miss on 2024-03-01	-11.17 (L, 4-8) vs Lehigh on 2024-02-18	0.614
86	0.542	
Pittsburgh
Pittsburgh
25-29-0	0.463	16	0.621	148	0.520	124	1521.88	-4.67 (L, 2-12) vs North Carolina on 2024-05-23	+12.54 (W, 8-4) vs Clemson on 2024-04-20	-9.96 (L, 1-10) vs Penn State on 2024-03-26	0.808
87	0.541	
Sam Houston State
Sam Houston State
34-24-0	0.586	112	0.525	60	0.635	86	1548.53	-6.06 (L, 3-5) vs Louisiana Tech on 2024-05-24	+9.73 (W, 10-0) vs Western Kentucky on 2024-04-13	-13.13 (L, 2-19) vs Oklahoma State on 2024-02-18	0.533
88	0.540	
VCU
VCU
37-21-0	0.638	222	0.453	57	0.640	54	1573.73	+4.62 (W, 16-1) vs Richmond on 2024-05-25	+13.77 (W, 10-1) vs Boston College on 2024-03-03	-11.04 (L, 6-11) vs St. Bonaventure on 2024-04-14	0.456
89	0.539	
UTSA
UTSA
32-24-0	0.571	103	0.534	90	0.593	96	1544.31	-8.24 (L, 5-12) vs Florida Atlantic on 2024-05-22	+9.60 (W, 14-4) vs Charlotte on 2024-04-06	-13.03 (L, 5-12) vs Memphis on 2024-04-13	0.567
90	0.539	
East Tennessee State
East Tennessee State
36-20-0	0.643	155	0.499	73	0.615	101	1541.86	-6.49 (L, 10-13) vs Wofford on 2024-05-25	+10.14 (W, 12-2) vs Purdue on 2024-04-21	-13.08 (L, 0-16) vs Tennessee on 2024-02-21	0.636
91	0.538	
Michigan
Michigan
32-28-0	0.533	74	0.556	184	0.469	92	1546.64	-5.40 (L, 6-7) vs Penn State on 2024-05-25	+11.76 (W, 12-1) vs Maryland on 2024-03-30	-9.32 (L, 2-11) vs Indiana on 2024-05-16	0.614
92	0.536	
Texas State
Texas State
27-28-0	0.491	22	0.611	75	0.609	133	1518.01	-5.53 (L, 3-5) vs Southern Miss on 2024-05-18	+12.50 (W, 18-4) vs Old Dominion on 2024-05-03	-11.99 (L, 4-7) vs Kansas on 2024-02-23	0.617
93	0.535	
Grand Canyon
Grand Canyon
34-23-0	0.596	201	0.464	37	0.674	58	1572.03	-6.94 (L, 9-10) vs UTRGV on 2024-05-23	+10.21 (W, 24-8) vs Arizona on 2024-04-30	-11.83 (L, 11-16) vs Utah Valley on 2024-05-16	0.396
94	0.533	
Purdue
Purdue
32-24-0	0.579	129	0.512	33	0.679	109	1535.58	-6.44 (L, 2-6) vs Nebraska on 2024-05-22	+9.56 (W, 6-1) vs Samford on 2024-03-16	-10.96 (L, 8-10) vs Stony Brook on 2024-02-17	0.614
95	0.529	
Illinois-Chicago
Illinois-Chicago
34-20-0	0.636	171	0.488	125	0.546	98	1544.13	-4.15 (L, 3-5) vs Indiana State on 2024-05-24	+9.30 (W, 12-2) vs Murray State on 2024-05-23	-10.55 (L, 2-8) vs Kansas on 2024-02-18	0.536
96	0.528	
Rutgers
Rutgers
28-25-0	0.528	126	0.515	99	0.582	100	1542.47	+10.09 (W, 12-1) vs Ohio State on 2024-05-18	+10.87 (W, 10-3) vs Old Dominion on 2024-02-23	-13.07 (L, 2-12) vs High Point on 2024-03-08	0.614
97	0.528	
Xavier
Xavier
29-27-0	0.518	49	0.583	196	0.449	116	1528.07	-6.60 (L, 6-9) vs Georgetown on 2024-05-24	+11.60 (W, 9-1) vs Louisville on 2024-02-21	-11.02 (L, 1-10) vs Seton Hall on 2024-04-21	0.536
98	0.527	
Ohio State
Ohio State
29-26-0	0.527	65	0.564	135	0.536	121	1524.29	-7.56 (L, 5-12) vs Nebraska on 2024-05-24	+10.72 (W, 9-3) vs Nebraska on 2024-04-07	-11.60 (L, 4-14) vs Arizona State on 2024-02-23	0.614
99	0.526	
High Point
High Point
34-25-0	0.576	143	0.506	122	0.553	87	1548.43	+8.04 (W, 6-0) vs USC Upstate on 2024-05-25	+14.74 (W, 7-3) vs Ole Miss on 2024-02-23	-9.30 (L, 3-8) vs Gardner-Webb on 2024-05-17	0.425
100	0.526	
Georgetown
Georgetown
